"","pizza_name","month_01","month_02","month_03","month_04","month_05","month_06","month_07","month_08","month_09","month_10","month_11","month_12","meat_sliced_ham","meat_pepperoni","meat_bacon","meat_calabrese_salami","meat_barbecued_chicken","meat_italian_sausage","meat_chorizo_sausage","meat_prosciutto","meat_慛duja_salami","meat_pancetta","meat_chicken","meat_beef_chuck_roast","meat_capocollo","meat_genoa_salami","meat_prosciutto_di_san_daniele","meat_coarse_sicilian_salami","meat_luganega_sausage","meat_soppressata_salami","total_sales","ingredeint_count","meat_count","alt_cheese_count","alt_sauce_count","veggie_count","is_vegetarian","alt_cheese","alt_sauce","month","meat_count2"
"123","The Hawaiian Pizza",0,0,0,0,0,0,0,0,0,1,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514.75,3,1,0,0,1,FALSE,FALSE,FALSE,10,1
"124","The Hawaiian Pizza",0,0,0,0,0,0,0,0,0,0,0,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816.75,3,1,0,0,1,FALSE,FALSE,FALSE,12,1
"125","The Italian Capocollo Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,2153,6,1,1,0,4,FALSE,TRUE,FALSE,1,1
"126","The Italian Capocollo Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,2079,6,1,1,0,4,FALSE,TRUE,FALSE,2,1
"127","The Italian Capocollo Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,2260,6,1,1,0,4,FALSE,TRUE,FALSE,4,1
"128","The Italian Capocollo Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,2018.5,6,1,1,0,4,FALSE,TRUE,FALSE,5,1
"129","The Italian Capocollo Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,2247.5,6,1,1,0,4,FALSE,TRUE,FALSE,6,1
"130","The Italian Capocollo Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,2301.5,6,1,1,0,4,FALSE,TRUE,FALSE,7,1
"131","The Italian Capocollo Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,2084.5,6,1,1,0,4,FALSE,TRUE,FALSE,8,1
"132","The Italian Capocollo Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,1813,6,1,1,0,4,FALSE,TRUE,FALSE,10,1
"133","The Italian Capocollo Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,2122,6,1,1,0,4,FALSE,TRUE,FALSE,12,1
"134","The Italian Supreme Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,141,0,0,0,0,0,2555.25,6,2,0,0,4,FALSE,FALSE,FALSE,2,4
"135","The Italian Supreme Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,148,0,0,0,0,0,2665,6,2,0,0,4,FALSE,FALSE,FALSE,3,4
"136","The Italian Supreme Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,167,0,0,0,0,0,3079.5,6,2,0,0,4,FALSE,FALSE,FALSE,4,4
"137","The Italian Supreme Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,170,0,0,0,0,0,3142.25,6,2,0,0,4,FALSE,FALSE,FALSE,5,4
"138","The Italian Supreme Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,169,0,0,0,0,0,2958.75,6,2,0,0,4,FALSE,FALSE,FALSE,6,4
"139","The Italian Supreme Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,144,0,0,0,0,0,2540.5,6,2,0,0,4,FALSE,FALSE,FALSE,7,4
"140","The Italian Supreme Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,162,0,0,0,0,0,3002.5,6,2,0,0,4,FALSE,FALSE,FALSE,8,4
"141","The Italian Supreme Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,135,0,0,0,0,0,2488.75,6,2,0,0,4,FALSE,FALSE,FALSE,9,4
"142","The Italian Supreme Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,0,0,0,0,0,0,0,0,138,0,0,0,0,0,2446.5,6,2,0,0,4,FALSE,FALSE,FALSE,10,4
"143","The Italian Supreme Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,169,0,0,0,0,0,0,0,0,169,0,0,0,0,0,3051,6,2,0,0,4,FALSE,FALSE,FALSE,11,4
"144","The Italian Vegetables Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653.5,7,0,0,1,6,TRUE,FALSE,TRUE,1,0
"145","The Italian Vegetables Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396.5,7,0,0,1,6,TRUE,FALSE,TRUE,2,0
"146","The Italian Vegetables Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404.75,7,0,0,1,6,TRUE,FALSE,TRUE,4,0
"147","The Italian Vegetables Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425.25,7,0,0,1,6,TRUE,FALSE,TRUE,5,0
"148","The Italian Vegetables Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.75,7,0,0,1,6,TRUE,FALSE,TRUE,6,0
"149","The Italian Vegetables Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,7,0,0,1,6,TRUE,FALSE,TRUE,7,0
"150","The Italian Vegetables Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.5,7,0,0,1,6,TRUE,FALSE,TRUE,8,0
"151","The Italian Vegetables Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,7,0,0,1,6,TRUE,FALSE,TRUE,9,0
"152","The Italian Vegetables Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337.5,7,0,0,1,6,TRUE,FALSE,TRUE,10,0
"153","The Italian Vegetables Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,7,0,0,1,6,TRUE,FALSE,TRUE,11,0
"154","The Italian Vegetables Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.25,7,0,0,1,6,TRUE,FALSE,TRUE,12,0
"155","The Mediterranean Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.5,7,0,1,0,6,TRUE,TRUE,FALSE,1,0
"156","The Mediterranean Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.5,7,0,1,0,6,TRUE,TRUE,FALSE,2,0
"157","The Mediterranean Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,7,0,1,0,6,TRUE,TRUE,FALSE,3,0
"158","The Mediterranean Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,7,0,1,0,6,TRUE,TRUE,FALSE,5,0
"159","The Mediterranean Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.75,7,0,1,0,6,TRUE,TRUE,FALSE,6,0
"160","The Mediterranean Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453.25,7,0,1,0,6,TRUE,TRUE,FALSE,7,0
"161","The Mediterranean Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.25,7,0,1,0,6,TRUE,TRUE,FALSE,9,0
"162","The Mediterranean Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.75,7,0,1,0,6,TRUE,TRUE,FALSE,10,0
"163","The Mediterranean Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.25,7,0,1,0,6,TRUE,TRUE,FALSE,11,0
"164","The Mediterranean Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363.5,7,0,1,0,6,TRUE,TRUE,FALSE,12,0
"165","The Mexicana Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.25,8,0,0,1,7,TRUE,FALSE,TRUE,1,0
"166","The Mexicana Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915.5,8,0,0,1,7,TRUE,FALSE,TRUE,2,0
"167","The Mexicana Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388.75,8,0,0,1,7,TRUE,FALSE,TRUE,3,0
"168","The Mexicana Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,8,0,0,1,7,TRUE,FALSE,TRUE,4,0
"169","The Mexicana Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643.25,8,0,0,1,7,TRUE,FALSE,TRUE,7,0
"170","The Mexicana Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,8,0,0,1,7,TRUE,FALSE,TRUE,8,0
"171","The Mexicana Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,8,0,0,1,7,TRUE,FALSE,TRUE,9,0
"172","The Mexicana Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.25,8,0,0,1,7,TRUE,FALSE,TRUE,10,0
"173","The Mexicana Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872.5,8,0,0,1,7,TRUE,FALSE,TRUE,11,0
"174","The Mexicana Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030.75,8,0,0,1,7,TRUE,FALSE,TRUE,12,0
"175","The Napolitana Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.5,5,1,0,0,4,FALSE,FALSE,FALSE,1,1
"176","The Napolitana Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910.5,5,1,0,0,4,FALSE,FALSE,FALSE,2,1
"177","The Napolitana Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,5,1,0,0,4,FALSE,FALSE,FALSE,3,1
"178","The Napolitana Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.5,5,1,0,0,4,FALSE,FALSE,FALSE,4,1
"179","The Napolitana Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846.5,5,1,0,0,4,FALSE,FALSE,FALSE,5,1
"180","The Napolitana Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.5,5,1,0,0,4,FALSE,FALSE,FALSE,6,1
"181","The Napolitana Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.5,5,1,0,0,4,FALSE,FALSE,FALSE,7,1
"182","The Napolitana Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277.5,5,1,0,0,4,FALSE,FALSE,FALSE,8,1
"183","The Napolitana Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.5,5,1,0,0,4,FALSE,FALSE,FALSE,9,1
"184","The Napolitana Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121,5,1,0,0,4,FALSE,FALSE,FALSE,10,1
"185","The Napolitana Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666.5,5,1,0,0,4,FALSE,FALSE,FALSE,12,1
"186","The Pepper Salami Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,2342.25,6,3,1,0,2,FALSE,TRUE,FALSE,1,9
"187","The Pepper Salami Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,1862.25,6,3,1,0,2,FALSE,TRUE,FALSE,2,9
"188","The Pepper Salami Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,2184.5,6,3,1,0,2,FALSE,TRUE,FALSE,3,9
"189","The Pepper Salami Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,127,127,0,0,0,0,2362.75,6,3,1,0,2,FALSE,TRUE,FALSE,4,9
"190","The Pepper Salami Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,2056,6,3,1,0,2,FALSE,TRUE,FALSE,5,9
"191","The Pepper Salami Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,2266.5,6,3,1,0,2,FALSE,TRUE,FALSE,6,9
"192","The Pepper Salami Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,2213.5,6,3,1,0,2,FALSE,TRUE,FALSE,7,9
"193","The Pepper Salami Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,1894.25,6,3,1,0,2,FALSE,TRUE,FALSE,8,9
"194","The Pepper Salami Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,2238.25,6,3,1,0,2,FALSE,TRUE,FALSE,10,9
"195","The Pepper Salami Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,127,0,0,0,0,0,0,0,0,0,0,127,127,0,0,0,0,2227,6,3,1,0,2,FALSE,TRUE,FALSE,11,9
"196","The Pepper Salami Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,2065.5,6,3,1,0,2,FALSE,TRUE,FALSE,12,9
"197","The Pepperoni Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.25,2,1,0,0,0,FALSE,FALSE,FALSE,1,1
"198","The Pepperoni Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.25,2,1,0,0,0,FALSE,FALSE,FALSE,2,1
"199","The Pepperoni Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112.75,2,1,0,0,0,FALSE,FALSE,FALSE,4,1
"200","The Pepperoni Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.75,2,1,0,0,0,FALSE,FALSE,FALSE,5,1
"201","The Pepperoni Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055.25,2,1,0,0,0,FALSE,FALSE,FALSE,6,1
"202","The Pepperoni Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819.25,2,1,0,0,0,FALSE,FALSE,FALSE,7,1
"203","The Pepperoni Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466.75,2,1,0,0,0,FALSE,FALSE,FALSE,9,1
"204","The Pepperoni Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,2,1,0,0,0,FALSE,FALSE,FALSE,10,1
"205","The Pepperoni Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,2,1,0,0,0,FALSE,FALSE,FALSE,11,1
"206","The Pepperoni Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,2,1,0,0,0,FALSE,FALSE,FALSE,12,1
"207","The Pepperoni, Mushroom, and Peppers Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,3,1,0,0,2,FALSE,FALSE,FALSE,1,1
"208","The Pepperoni, Mushroom, and Peppers Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,3,1,0,0,2,FALSE,FALSE,FALSE,3,1
"209","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,3,1,0,0,2,FALSE,FALSE,FALSE,4,1
"210","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,3,1,0,0,2,FALSE,FALSE,FALSE,5,1
"211","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,3,1,0,0,2,FALSE,FALSE,FALSE,7,1
"212","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,3,1,0,0,2,FALSE,FALSE,FALSE,8,1
"213","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.5,3,1,0,0,2,FALSE,FALSE,FALSE,9,1
"214","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,3,1,0,0,2,FALSE,FALSE,FALSE,10,1
"215","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.5,3,1,0,0,2,FALSE,FALSE,FALSE,11,1
"216","The Pepperoni, Mushroom, and Peppers Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.5,3,1,0,0,2,FALSE,FALSE,FALSE,12,1
"217","The Prosciutto and Arugula Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,133,0,0,0,2218,3,1,0,0,1,FALSE,FALSE,FALSE,1,1
"218","The Prosciutto and Arugula Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,120,0,0,0,2005.75,3,1,0,0,1,FALSE,FALSE,FALSE,2,1
"219","The Prosciutto and Arugula Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,126,0,0,0,2137.25,3,1,0,0,1,FALSE,FALSE,FALSE,3,1
"220","The Prosciutto and Arugula Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,107,0,0,0,1789.25,3,1,0,0,1,FALSE,FALSE,FALSE,4,1
"221","The Prosciutto and Arugula Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,112,0,0,0,1886.5,3,1,0,0,1,FALSE,FALSE,FALSE,5,1
"222","The Prosciutto and Arugula Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,110,0,0,0,1876.75,3,1,0,0,1,FALSE,FALSE,FALSE,6,1
"223","The Prosciutto and Arugula Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,110,0,0,0,1871.25,3,1,0,0,1,FALSE,FALSE,FALSE,9,1
"224","The Prosciutto and Arugula Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,133,0,0,0,2333.25,3,1,0,0,1,FALSE,FALSE,FALSE,10,1
"225","The Prosciutto and Arugula Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,119,0,0,0,2059.75,3,1,0,0,1,FALSE,FALSE,FALSE,11,1
"226","The Prosciutto and Arugula Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,0,0,0,110,0,0,0,1847.75,3,1,0,0,1,FALSE,FALSE,FALSE,12,1
"227","The Sicilian Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,0,2987.75,6,2,0,0,4,FALSE,FALSE,FALSE,1,4
"228","The Sicilian Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,2560,6,2,0,0,4,FALSE,FALSE,FALSE,2,4
"229","The Sicilian Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,2442.75,6,2,0,0,4,FALSE,FALSE,FALSE,3,4
"230","The Sicilian Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,2434.75,6,2,0,0,4,FALSE,FALSE,FALSE,4,4
"231","The Sicilian Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,2433.5,6,2,0,0,4,FALSE,FALSE,FALSE,5,4
"232","The Sicilian Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,2653.75,6,2,0,0,4,FALSE,FALSE,FALSE,6,4
"233","The Sicilian Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,2473.75,6,2,0,0,4,FALSE,FALSE,FALSE,7,4
"234","The Sicilian Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,2260,6,2,0,0,4,FALSE,FALSE,FALSE,9,4
"235","The Sicilian Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,2678,6,2,0,0,4,FALSE,FALSE,FALSE,10,4
"236","The Sicilian Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,2896.5,6,2,0,0,4,FALSE,FALSE,FALSE,11,4
"237","The Sicilian Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,2571.75,6,2,0,0,4,FALSE,FALSE,FALSE,12,4
"238","The Soppressata Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1323.5,5,1,1,0,2,FALSE,TRUE,FALSE,1,1
"239","The Soppressata Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1289.25,5,1,1,0,2,FALSE,TRUE,FALSE,2,1
"240","The Soppressata Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1335,5,1,1,0,2,FALSE,TRUE,FALSE,3,1
"241","The Soppressata Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1638.5,5,1,1,0,2,FALSE,TRUE,FALSE,4,1
"242","The Soppressata Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1505,5,1,1,0,2,FALSE,TRUE,FALSE,5,1
"243","The Soppressata Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1335,5,1,1,0,2,FALSE,TRUE,FALSE,8,1
"244","The Soppressata Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1107.25,5,1,1,0,2,FALSE,TRUE,FALSE,9,1
"245","The Soppressata Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1488.5,5,1,1,0,2,FALSE,TRUE,FALSE,10,1
"246","The Soppressata Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1243.75,5,1,1,0,2,FALSE,TRUE,FALSE,11,1
